00:00:00	0	2000
00:00:01	1	2000
00:00:02	2	2000
00:00:03	3	2000
00:00:04	4	2000
00:00:05	5	2000
00:00:06	6	2000
00:00:07	7	2000
00:00:08	8	2000
00:00:09	9	2000
00:00:10	10	2000
00:00:11	11	2000
00:00:12	12	2000
00:00:13	13	2000
00:00:14	14	2000
00:00:15	15	2000
00:00:16	16	2000
00:00:17	17	2000
00:00:18	18	2000
00:00:19	19	2000
00:00:20	20	2000
00:00:21	21	2000
00:00:22	22	2000
00:00:23	23	2000
00:00:24	24	2000
00:00:25	25	2000
00:00:26	26	2000
00:00:27	27	2000
00:00:28	28	2000
00:00:29	29	2000
00:00:30	30	2000
00:00:31	31	2000
00:00:32	32	2000
00:00:33	33	2000
00:00:34	34	2000
00:00:35	35	2000
00:00:36	36	2000
00:00:37	37	2000
00:00:38	38	2000
00:00:39	39	2000
00:00:40	40	2000
00:00:41	41	2000
00:00:42	42	2000
00:00:43	43	2000
00:00:44	44	2000
00:00:45	45	2000
00:00:46	46	2000
00:00:47	47	2000
00:00:48	48	2000
00:00:49	49	2000
00:00:50	50	2000
00:00:51	51	2000
00:00:52	52	2000
00:00:53	53	2000
00:00:54	54	2000
00:00:55	55	2000
00:00:56	56	2000
00:00:57	57	2000
00:00:58	58	2000
00:00:59	59	2000
00:01:00	60	2000
00:01:01	61	2000
00:01:02	62	2000
00:01:03	63	2000
00:01:04	64	2000
00:01:05	65	2000
00:01:06	66	2000
00:01:07	67	2000
00:01:08	68	2000
00:01:09	69	2000
00:01:10	70	2000
00:01:11	71	2000
00:01:12	72	2000
00:01:13	73	2000
00:01:14	74	2000
00:01:15	75	2000
00:01:16	76	2000
00:01:17	77	2000
00:01:18	78	2000
00:01:19	79	2000
00:01:20	80	2000
00:01:21	81	2000
00:01:22	82	2000
00:01:23	83	2000
00:01:24	84	2000
00:01:25	85	2000
00:01:26	86	2000
00:01:27	87	2000
00:01:28	88	2000
00:01:29	89	2000
00:01:30	90	2000
00:01:31	91	2000
00:01:32	92	2000
00:01:33	93	2000
00:01:34	94	2000
00:01:35	95	2000
00:01:36	96	2000
00:01:37	97	2000
00:01:38	98	2000
00:01:39	99	2000
00:01:40	100	2000
00:01:41	101	2000
00:01:42	102	2000
00:01:43	103	2000
00:01:44	104	2000
00:01:45	105	2000
00:01:46	106	2000
00:01:47	107	2000
00:01:48	108	2000
00:01:49	109	2000
00:01:50	110	2000
00:01:51	111	2000
00:01:52	112	2000
00:01:53	113	2000
00:01:54	114	2000
00:01:55	115	2000
00:01:56	116	2000
00:01:57	117	2000
00:01:58	118	2000
00:01:59	119	2000
00:02:00	120	2000
00:02:01	121	2000
00:02:02	122	2000
00:02:03	123	2000
00:02:04	124	2000
00:02:05	125	2000
00:02:06	126	2000
00:02:07	127	2000
00:02:08	128	2000
00:02:09	129	2000
00:02:10	130	2000
00:02:11	131	2000
00:02:12	132	2000
00:02:13	133	2000
00:02:14	134	2000
00:02:15	135	2000
00:02:16	136	2000
00:02:17	137	2000
00:02:18	138	2000
00:02:19	139	2000
00:02:20	140	2000
00:02:21	141	2000
00:02:22	142	2000
00:02:23	143	2000
00:02:24	144	2000
00:02:25	145	2000
00:02:26	146	2000
00:02:27	147	2000
00:02:28	148	2000
00:02:29	149	2000
00:02:30	150	2000
00:02:31	151	2000
00:02:32	152	2000
00:02:33	153	2000
00:02:34	154	2000
00:02:35	155	2000
00:02:36	156	2000
00:02:37	157	2000
00:02:38	158	2000
00:02:39	159	2000
00:02:40	160	2000
00:02:41	161	2000
00:02:42	162	2000
00:02:43	163	2000
00:02:44	164	2000
00:02:45	165	2000
00:02:46	166	2000
00:02:47	167	2000
00:02:48	168	2000
00:02:49	169	2000
00:02:50	170	2000
00:02:51	171	2000
00:02:52	172	2000
00:02:53	173	2000
00:02:54	174	2000
00:02:55	175	2000
00:02:56	176	2000
00:02:57	177	2000
00:02:58	178	2000
00:02:59	179	2000
00:03:00	180	2000
00:03:01	181	2000
00:03:02	182	2000
00:03:03	183	2000
00:03:04	184	2000
00:03:05	185	2000
00:03:06	186	2000
00:03:07	187	2000
00:03:08	188	2000
00:03:09	189	2000
00:03:10	190	2000
00:03:11	191	2000
00:03:12	192	2000
00:03:13	193	2000
00:03:14	194	2000
00:03:15	195	2000
00:03:16	196	2000
00:03:17	197	2000
00:03:18	198	2000
00:03:19	199	2000
00:03:20	200	2000
00:03:21	201	2000
00:03:22	202	2000
00:03:23	203	2000
00:03:24	204	2000
00:03:25	205	2000
00:03:26	206	2000
00:03:27	207	2000
00:03:28	208	2000
00:03:29	209	2000
00:03:30	210	2000
00:03:31	211	2000
00:03:32	212	2000
00:03:33	213	2000
00:03:34	214	2000
00:03:35	215	2000
00:03:36	216	2000
00:03:37	217	2000
00:03:38	218	2000
00:03:39	219	2000
00:03:40	220	2000
00:03:41	221	2000
00:03:42	222	2000
00:03:43	223	2000
00:03:44	224	2000
00:03:45	225	2000
00:03:46	226	2000
00:03:47	227	2000
00:03:48	228	2000
00:03:49	229	2000
00:03:50	230	2000
00:03:51	231	2000
00:03:52	232	2000
00:03:53	233	2000
00:03:54	234	2000
00:03:55	235	2000
00:03:56	236	2000
00:03:57	237	2000
00:03:58	238	2000
00:03:59	239	2000
00:04:00	240	2000
00:04:01	241	2000
00:04:02	242	2000
00:04:03	243	2000
00:04:04	244	2000
00:04:05	245	2000
00:04:06	246	2000
00:04:07	247	2000
00:04:08	248	2000
00:04:09	249	2000
00:04:10	250	2000
00:04:11	251	2000
00:04:12	252	2000
00:04:13	253	2000
00:04:14	254	2000
00:04:15	255	2000
00:04:16	256	2000
00:04:17	257	2000
00:04:18	258	2000
00:04:19	259	2000
00:04:20	260	2000
00:04:21	261	2000
00:04:22	262	2000
00:04:23	263	2000
00:04:24	264	2000
00:04:25	265	2000
00:04:26	266	2000
00:04:27	267	2000
00:04:28	268	2000
00:04:29	269	2000
00:04:30	270	2000
00:04:31	271	2000
00:04:32	272	2000
00:04:33	273	2000
00:04:34	274	2000
00:04:35	275	2000
00:04:36	276	2000
00:04:37	277	2000
00:04:38	278	2000
00:04:39	279	2000
00:04:40	280	2000
00:04:41	281	2000
00:04:42	282	2000
00:04:43	283	2000
00:04:44	284	2000
00:04:45	285	2000
00:04:46	286	2000
00:04:47	287	2000
00:04:48	288	2000
00:04:49	289	2000
00:04:50	290	2000
00:04:51	291	2000
00:04:52	292	2000
00:04:53	293	2000
00:04:54	294	2000
00:04:55	295	2000
00:04:56	296	2000
00:04:57	297	2000
00:04:58	298	2000
00:04:59	299	2000
00:05:00	300	2000
00:05:01	301	2000
00:05:02	302	2000
00:05:03	303	2000
00:05:04	304	2000
00:05:05	305	2000
00:05:06	306	2000
00:05:07	307	2000
00:05:08	308	2000
00:05:09	309	2000
00:05:10	310	2000
00:05:11	311	2000
00:05:12	312	2000
00:05:13	313	2000
00:05:14	314	2000
00:05:15	315	2000
00:05:16	316	2000
00:05:17	317	2000
00:05:18	318	2000
00:05:19	319	2000
00:05:20	320	2000
00:05:21	321	2000
00:05:22	322	2000
00:05:23	323	2000
00:05:24	324	2000
00:05:25	325	2000
00:05:26	326	2000
00:05:27	327	2000
00:05:28	328	2000
00:05:29	329	2000
00:05:30	330	2000
00:05:31	331	2000
00:05:32	332	2000
00:05:33	333	2000
00:05:34	334	2000
00:05:35	335	2000
00:05:36	336	2000
00:05:37	337	2000
00:05:38	338	2000
00:05:39	339	2000
00:05:40	340	2000
00:05:41	341	2000
00:05:42	342	2000
00:05:43	343	2000
00:05:44	344	2000
00:05:45	345	2000
00:05:46	346	2000
00:05:47	347	2000
00:05:48	348	2000
00:05:49	349	2000
00:05:50	350	2000
00:05:51	351	2000
00:05:52	352	2000
00:05:53	353	2000
00:05:54	354	2000
00:05:55	355	2000
00:05:56	356	2000
00:05:57	357	2000
00:05:58	358	2000
00:05:59	359	2000
00:06:00	360	2000
00:06:01	361	2000
00:06:02	362	2000
00:06:03	363	2000
00:06:04	364	2000
00:06:05	365	2000
00:06:06	366	2000
00:06:07	367	2000
00:06:08	368	2000
00:06:09	369	2000
00:06:10	370	2000
00:06:11	371	2000
00:06:12	372	2000
00:06:13	373	2000
00:06:14	374	2000
00:06:15	375	2000
00:06:16	376	2000
00:06:17	377	2000
00:06:18	378	2000
00:06:19	379	2000
00:06:20	380	2000
00:06:21	381	2000
00:06:22	382	2000
00:06:23	383	2000
00:06:24	384	2000
00:06:25	385	2000
00:06:26	386	2000
00:06:27	387	2000
00:06:28	388	2000
00:06:29	389	2000
00:06:30	390	2000
00:06:31	391	2000
00:06:32	392	2000
00:06:33	393	2000
00:06:34	394	2000
00:06:35	395	2000
00:06:36	396	2000
00:06:37	397	2000
00:06:38	398	2000
00:06:39	399	2000
00:06:40	400	2000
00:06:41	401	2000
00:06:42	402	2000
00:06:43	403	2000
00:06:44	404	2000
00:06:45	405	2000
00:06:46	406	2000
00:06:47	407	2000
00:06:48	408	2000
00:06:49	409	2000
00:06:50	410	2000
00:06:51	411	2000
00:06:52	412	2000
00:06:53	413	2000
00:06:54	414	2000
00:06:55	415	2000
00:06:56	416	2000
00:06:57	417	2000
00:06:58	418	2000
00:06:59	419	2000
00:07:00	420	2000
00:07:01	421	2000
00:07:02	422	2000
00:07:03	423	2000
00:07:04	424	2000
00:07:05	425	2000
00:07:06	426	2000
00:07:07	427	2000
00:07:08	428	2000
00:07:09	429	2000
00:07:10	430	2000
00:07:11	431	2000
00:07:12	432	2000
00:07:13	433	2000
00:07:14	434	2000
00:07:15	435	2000
00:07:16	436	2000
00:07:17	437	2000
00:07:18	438	2000
00:07:19	439	2000
00:07:20	440	2000
00:07:21	441	2000
00:07:22	442	2000
00:07:23	443	2000
00:07:24	444	2000
00:07:25	445	2000
00:07:26	446	2000
00:07:27	447	2000
00:07:28	448	2000
00:07:29	449	2000
00:07:30	450	2000
00:07:31	451	2000
00:07:32	452	2000
00:07:33	453	2000
00:07:34	454	2000
00:07:35	455	2000
00:07:36	456	2000
00:07:37	457	2000
00:07:38	458	2000
00:07:39	459	2000
00:07:40	460	2000
00:07:41	461	2000
00:07:42	462	2000
00:07:43	463	2000
00:07:44	464	2000
00:07:45	465	2000
00:07:46	466	2000
00:07:47	467	2000
00:07:48	468	2000
00:07:49	469	2000
00:07:50	470	2000
00:07:51	471	2000
00:07:52	472	2000
00:07:53	473	2000
00:07:54	474	2000
00:07:55	475	2000
00:07:56	476	2000
00:07:57	477	2000
00:07:58	478	2000
00:07:59	479	2000
00:08:00	480	2000
00:08:01	481	2000
00:08:02	482	2000
00:08:03	483	2000
00:08:04	484	2000
00:08:05	485	2000
00:08:06	486	2000
00:08:07	487	2000
00:08:08	488	2000
00:08:09	489	2000
00:08:10	490	2000
00:08:11	491	2000
00:08:12	492	2000
00:08:13	493	2000
00:08:14	494	2000
00:08:15	495	2000
00:08:16	496	2000
00:08:17	497	2000
00:08:18	498	2000
00:08:19	499	2000
00:08:20	500	2000
00:08:21	501	2000
00:08:22	502	2000
00:08:23	503	2000
00:08:24	504	2000
00:08:25	505	2000
00:08:26	506	2000
00:08:27	507	2000
00:08:28	508	2000
00:08:29	509	2000
00:08:30	510	2000
00:08:31	511	2000
00:08:32	512	2000
00:08:33	513	2000
00:08:34	514	2000
00:08:35	515	2000
00:08:36	516	2000
00:08:37	517	2000
00:08:38	518	2000
00:08:39	519	2000
00:08:40	520	2000
00:08:41	521	2000
00:08:42	522	2000
00:08:43	523	2000
00:08:44	524	2000
00:08:45	525	2000
00:08:46	526	2000
00:08:47	527	2000
00:08:48	528	2000
00:08:49	529	2000
00:08:50	530	2000
00:08:51	531	2000
00:08:52	532	2000
00:08:53	533	2000
00:08:54	534	2000
00:08:55	535	2000
00:08:56	536	2000
00:08:57	537	2000
00:08:58	538	2000
00:08:59	539	2000
00:09:00	540	2000
00:09:01	541	2000
00:09:02	542	2000
00:09:03	543	2000
00:09:04	544	2000
00:09:05	545	2000
00:09:06	546	2000
00:09:07	547	2000
00:09:08	548	2000
00:09:09	549	2000
00:09:10	550	2000
00:09:11	551	2000
00:09:12	552	2000
00:09:13	553	2000
00:09:14	554	2000
00:09:15	555	2000
00:09:16	556	2000
00:09:17	557	2000
00:09:18	558	2000
00:09:19	559	2000
00:09:20	560	2000
00:09:21	561	2000
00:09:22	562	2000
00:09:23	563	2000
00:09:24	564	2000
00:09:25	565	2000
00:09:26	566	2000
00:09:27	567	2000
00:09:28	568	2000
00:09:29	569	2000
00:09:30	570	2000
00:09:31	571	2000
00:09:32	572	2000
00:09:33	573	2000
00:09:34	574	2000
00:09:35	575	2000
00:09:36	576	2000
00:09:37	577	2000
00:09:38	578	2000
00:09:39	579	2000
00:09:40	580	2000
00:09:41	581	2000
00:09:42	582	2000
00:09:43	583	2000
00:09:44	584	2000
00:09:45	585	2000
00:09:46	586	2000
00:09:47	587	2000
00:09:48	588	2000
00:09:49	589	2000
00:09:50	590	2000
00:09:51	591	2000
00:09:52	592	2000
00:09:53	593	2000
00:09:54	594	2000
00:09:55	595	2000
00:09:56	596	2000
00:09:57	597	2000
00:09:58	598	2000
00:09:59	599	2000
00:10:00	600	2000
00:10:01	601	2000
00:10:02	602	2000
00:10:03	603	2000
00:10:04	604	2000
00:10:05	605	2000
00:10:06	606	2000
00:10:07	607	2000
00:10:08	608	2000
00:10:09	609	2000
00:10:10	610	2000
00:10:11	611	2000
00:10:12	612	2000
00:10:13	613	2000
00:10:14	614	2000
00:10:15	615	2000
00:10:16	616	2000
00:10:17	617	2000
00:10:18	618	2000
00:10:19	619	2000
00:10:20	620	2000
00:10:21	621	2000
00:10:22	622	2000
00:10:23	623	2000
00:10:24	624	2000
00:10:25	625	2000
00:10:26	626	2000
00:10:27	627	2000
00:10:28	628	2000
00:10:29	629	2000
00:10:30	630	2000
00:10:31	631	2000
00:10:32	632	2000
00:10:33	633	2000
00:10:34	634	2000
00:10:35	635	2000
00:10:36	636	2000
00:10:37	637	2000
00:10:38	638	2000
00:10:39	639	2000
00:10:40	640	2000
00:10:41	641	2000
00:10:42	642	2000
00:10:43	643	2000
00:10:44	644	2000
00:10:45	645	2000
00:10:46	646	2000
00:10:47	647	2000
00:10:48	648	2000
00:10:49	649	2000
00:10:50	650	2000
00:10:51	651	2000
00:10:52	652	2000
00:10:53	653	2000
00:10:54	654	2000
00:10:55	655	2000
00:10:56	656	2000
00:10:57	657	2000
00:10:58	658	2000
00:10:59	659	2000
00:11:00	660	2000
00:11:01	661	2000
00:11:02	662	2000
00:11:03	663	2000
00:11:04	664	2000
00:11:05	665	2000
00:11:06	666	2000
00:11:07	667	2000
00:11:08	668	2000
00:11:09	669	2000
00:11:10	670	2000
00:11:11	671	2000
00:11:12	672	2000
